#############
#	POWER	#
#############
@pbss_common_corvette_reactor_power_1 = 150
@pbss_common_titan_reactor_cost_2 = 416
@pbss_common_titan_reactor_cost_3 = 544
@pbss_common_titan_reactor_cost_4 = 704
@pbss_common_titan_reactor_cost_5 = 896
@pbss_common_titan_reactor_cost_6 = 1184
@pbss_common_juggernaut_reactor_cost_1 = 1120
@pbss_common_juggernaut_reactor_cost_2 = 1460
@pbss_common_juggernaut_reactor_cost_3 = 1900
@pbss_common_juggernaut_reactor_cost_4 = 2440
@pbss_common_juggernaut_reactor_cost_5 = 3200
@pbss_common_juggernaut_reactor_cost_6 = 4160
@pbss_common_colossus_reactor_cost_1 = 0
@pbss_common_platform_reactor_cost_1 = 40
@pbss_common_platform_reactor_cost_2 = 52
@pbss_common_platform_reactor_cost_3 = 68
@pbss_common_platform_reactor_cost_4 = 88
@pbss_common_platform_reactor_cost_5 = 112
@pbss_common_platform_reactor_cost_6 = 148
#############
#	POWER	#
#############
@pbss_advanced_corvette_reactor_power_1 = 1500
@pbss_advanced_corvette_reactor_power_2 = 2000
@pbss_advanced_corvette_reactor_power_3 = 2600
@pbss_advanced_corvette_reactor_power_4 = 3400
@pbss_advanced_corvette_reactor_power_5 = 4400
@pbss_advanced_corvette_reactor_power_6 = 5700
@pbss_advanced_destroyer_reactor_power_1 = 2800
@pbss_advanced_destroyer_reactor_power_2 = 3600
@pbss_advanced_destroyer_reactor_power_3 = 4800
@pbss_advanced_destroyer_reactor_power_4 = 6400
@pbss_advanced_destroyer_reactor_power_5 = 8600
@pbss_advanced_destroyer_reactor_power_6 = 11000
@pbss_advanced_cruiser_reactor_power_1 = 5600
@pbss_advanced_cruiser_reactor_power_2 = 7200
@pbss_advanced_cruiser_reactor_power_3 = 9600
@pbss_advanced_cruiser_reactor_power_4 = 12800
@pbss_advanced_cruiser_reactor_power_5 = 16000
@pbss_advanced_cruiser_reactor_power_6 = 20600
@pbss_advanced_battleship_reactor_power_1 = 11000
@pbss_advanced_battleship_reactor_power_2 = 14400
@pbss_advanced_battleship_reactor_power_3 = 19200
@pbss_advanced_battleship_reactor_power_4 = 25600
@pbss_advanced_battleship_reactor_power_5 = 32000
@pbss_advanced_battleship_reactor_power_6 = 41200
@pbss_advanced_titan_reactor_power_1 = 22000
@pbss_advanced_titan_reactor_power_2 = 29000
@pbss_advanced_titan_reactor_power_3 = 38000
@pbss_advanced_titan_reactor_power_4 = 51200
@pbss_advanced_titan_reactor_power_5 = 64000
@pbss_advanced_titan_reactor_power_6 = 82400
@pbss_advanced_juggernaut_reactor_power_1 = 77000
@pbss_advanced_juggernaut_reactor_power_2 = 100000
@pbss_advanced_juggernaut_reactor_power_3 = 130000
@pbss_advanced_juggernaut_reactor_power_4 = 169200
@pbss_advanced_juggernaut_reactor_power_5 = 220000
@pbss_advanced_juggernaut_reactor_power_6 = 286000
@pbss_advanced_colossus_power = 200000
@pbss_advanced_starbase_reactor_power_1 = 37500
@pbss_advanced_starbase_reactor_power_2 = 50000
@pbss_advanced_starbase_reactor_power_3 = 65000
@pbss_advanced_starbase_reactor_power_4 = 85000
@pbss_advanced_starbase_reactor_power_5 = 110000
@pbss_advanced_starbase_reactor_power_6 = 142500
@pbss_advanced_platform_reactor_power_1 = 4000
@pbss_advanced_platform_reactor_power_2 = 5200
@pbss_advanced_platform_reactor_power_3 = 6800
@pbss_advanced_platform_reactor_power_4 = 8800
@pbss_advanced_platform_reactor_power_5 = 11000
@pbss_advanced_platform_reactor_power_6 = 14250
#############
#	COST	#
#############
@pbss_advanced_corvette_reactor_cost_1 = 40
@pbss_advanced_corvette_reactor_cost_2 = 52
@pbss_advanced_corvette_reactor_cost_3 = 68
@pbss_advanced_corvette_reactor_cost_4 = 88
@pbss_advanced_corvette_reactor_cost_5 = 112
@pbss_advanced_corvette_reactor_cost_6 = 148
@pbss_advanced_destroyer_reactor_cost_1 = 80
@pbss_advanced_destroyer_reactor_cost_2 = 104
@pbss_advanced_destroyer_reactor_cost_3 = 136
@pbss_advanced_destroyer_reactor_cost_4 = 176
@pbss_advanced_destroyer_reactor_cost_5 = 224
@pbss_advanced_destroyer_reactor_cost_6 = 296
@pbss_advanced_cruiser_reactor_cost_1 = 160
@pbss_advanced_cruiser_reactor_cost_2 = 208
@pbss_advanced_cruiser_reactor_cost_3 = 272
@pbss_advanced_cruiser_reactor_cost_4 = 352
@pbss_advanced_cruiser_reactor_cost_5 = 448
@pbss_advanced_cruiser_reactor_cost_6 = 592
@pbss_advanced_battleship_reactor_cost_1 = 320
@pbss_advanced_battleship_reactor_cost_2 = 416
@pbss_advanced_battleship_reactor_cost_3 = 544
@pbss_advanced_battleship_reactor_cost_4 = 704
@pbss_advanced_battleship_reactor_cost_5 = 896
@pbss_advanced_battleship_reactor_cost_6 = 1184
@pbss_advanced_titan_reactor_cost_1 = 640
@pbss_advanced_titan_reactor_cost_2 = 832
@pbss_advanced_titan_reactor_cost_3 = 1088
@pbss_advanced_titan_reactor_cost_4 = 1408
@pbss_advanced_titan_reactor_cost_5 = 1792
@pbss_advanced_titan_reactor_cost_6 = 2368
@pbss_advanced_juggernaut_reactor_cost_1 = 2240
@pbss_advanced_juggernaut_reactor_cost_2 = 2920
@pbss_advanced_juggernaut_reactor_cost_3 = 3800
@pbss_advanced_juggernaut_reactor_cost_4 = 4880
@pbss_advanced_juggernaut_reactor_cost_5 = 6400
@pbss_advanced_juggernaut_reactor_cost_6 = 8320
@pbss_advanced_colossus_reactor_cost_1 = 0
@pbss_advanced_platform_reactor_cost_1 = 80
@pbss_advanced_platform_reactor_cost_2 = 104
@pbss_advanced_platform_reactor_cost_3 = 136
@pbss_advanced_platform_reactor_cost_4 = 176
@pbss_advanced_platform_reactor_cost_5 = 224
@pbss_advanced_platform_reactor_cost_6 = 296
#############
#	POWER	#
#############
@pbss_pro_corvette_reactor_power_1 = 15000
@pbss_pro_corvette_reactor_power_2 = 20000
@pbss_pro_corvette_reactor_power_3 = 26000
@pbss_pro_corvette_reactor_power_4 = 34000
@pbss_pro_corvette_reactor_power_5 = 44000
@pbss_pro_corvette_reactor_power_6 = 57000
@pbss_pro_destroyer_reactor_power_1 = 28000
@pbss_pro_destroyer_reactor_power_2 = 36000
@pbss_pro_destroyer_reactor_power_3 = 48000
@pbss_pro_destroyer_reactor_power_4 = 64000
@pbss_pro_destroyer_reactor_power_5 = 86000
@pbss_pro_destroyer_reactor_power_6 = 110000
@pbss_pro_cruiser_reactor_power_1 = 56000
@pbss_pro_cruiser_reactor_power_2 = 72000
@pbss_pro_cruiser_reactor_power_3 = 96000
@pbss_pro_cruiser_reactor_power_4 = 128000
@pbss_pro_cruiser_reactor_power_5 = 160000
@pbss_pro_cruiser_reactor_power_6 = 206000
@pbss_pro_battleship_reactor_power_1 = 110000
@pbss_pro_battleship_reactor_power_2 = 144000
@pbss_pro_battleship_reactor_power_3 = 192000
@pbss_pro_battleship_reactor_power_4 = 256000
@pbss_pro_battleship_reactor_power_5 = 320000
@pbss_pro_battleship_reactor_power_6 = 412000
@pbss_pro_titan_reactor_power_1 = 220000
@pbss_pro_titan_reactor_power_2 = 290000
@pbss_pro_titan_reactor_power_3 = 380000
@pbss_pro_titan_reactor_power_4 = 512000
@pbss_pro_titan_reactor_power_5 = 640000
@pbss_pro_titan_reactor_power_6 = 824000
@pbss_pro_juggernaut_reactor_power_1 = 770000
@pbss_pro_juggernaut_reactor_power_2 = 1000000
@pbss_pro_juggernaut_reactor_power_3 = 1300000
@pbss_pro_juggernaut_reactor_power_4 = 1692000
@pbss_pro_juggernaut_reactor_power_5 = 2200000
@pbss_pro_juggernaut_reactor_power_6 = 2860000
@pbss_pro_colossus_power = 2000000
@pbss_pro_starbase_reactor_power_1 = 375000
@pbss_pro_starbase_reactor_power_2 = 500000
@pbss_pro_starbase_reactor_power_3 = 650000
@pbss_pro_starbase_reactor_power_4 = 850000
@pbss_pro_starbase_reactor_power_5 = 1100000
@pbss_pro_starbase_reactor_power_6 = 1425000
@pbss_pro_platform_reactor_power_1 = 40000
@pbss_pro_platform_reactor_power_2 = 52000
@pbss_pro_platform_reactor_power_3 = 68000
@pbss_pro_platform_reactor_power_4 = 88000
@pbss_pro_platform_reactor_power_5 = 110000
@pbss_pro_platform_reactor_power_6 = 142500
#############
#	COST	#
#############
@pbss_pro_corvette_reactor_cost_1 = 80
@pbss_pro_corvette_reactor_cost_2 = 104
@pbss_pro_corvette_reactor_cost_3 = 136
@pbss_pro_corvette_reactor_cost_4 = 176
@pbss_pro_corvette_reactor_cost_5 = 224
@pbss_pro_corvette_reactor_cost_6 = 296
@pbss_pro_destroyer_reactor_cost_1 = 160
@pbss_pro_destroyer_reactor_cost_2 = 208
@pbss_pro_destroyer_reactor_cost_3 = 272
@pbss_pro_destroyer_reactor_cost_4 = 352
@pbss_pro_destroyer_reactor_cost_5 = 448
@pbss_pro_destroyer_reactor_cost_6 = 592
@pbss_pro_cruiser_reactor_cost_1 = 320
@pbss_pro_cruiser_reactor_cost_2 = 416
@pbss_pro_cruiser_reactor_cost_3 = 544
@pbss_pro_cruiser_reactor_cost_4 = 704
@pbss_pro_cruiser_reactor_cost_5 = 896
@pbss_pro_cruiser_reactor_cost_6 = 1184
@pbss_pro_battleship_reactor_cost_1 = 640
@pbss_pro_battleship_reactor_cost_2 = 832
@pbss_pro_battleship_reactor_cost_3 = 1088
@pbss_pro_battleship_reactor_cost_4 = 1408
@pbss_pro_battleship_reactor_cost_5 = 1792
@pbss_pro_battleship_reactor_cost_6 = 2368
@pbss_pro_titan_reactor_cost_1 = 1280
@pbss_pro_titan_reactor_cost_2 = 1664
@pbss_pro_titan_reactor_cost_3 = 2176
@pbss_pro_titan_reactor_cost_4 = 2816
@pbss_pro_titan_reactor_cost_5 = 3584
@pbss_pro_titan_reactor_cost_6 = 4736
@pbss_pro_juggernaut_reactor_cost_1 = 4480
@pbss_pro_juggernaut_reactor_cost_2 = 5840
@pbss_pro_juggernaut_reactor_cost_3 = 7600
@pbss_pro_juggernaut_reactor_cost_4 = 9760
@pbss_pro_juggernaut_reactor_cost_5 = 12800
@pbss_pro_juggernaut_reactor_cost_6 = 16640
@pbss_pro_colossus_reactor_cost_1 = 0
@pbss_pro_platform_reactor_cost_1 = 160
@pbss_pro_platform_reactor_cost_2 = 208
@pbss_pro_platform_reactor_cost_3 = 272
@pbss_pro_platform_reactor_cost_4 = 352
@pbss_pro_platform_reactor_cost_5 = 448
@pbss_pro_platform_reactor_cost_6 = 592
#############
#	POWER	#
#############
@pbss_ultra_corvette_reactor_power_1 = 150000
@pbss_ultra_corvette_reactor_power_2 = 200000
@pbss_ultra_corvette_reactor_power_3 = 260000
@pbss_ultra_corvette_reactor_power_4 = 340000
@pbss_ultra_corvette_reactor_power_5 = 440000
@pbss_ultra_corvette_reactor_power_6 = 570000
@pbss_ultra_destroyer_reactor_power_1 = 280000
@pbss_ultra_destroyer_reactor_power_2 = 360000
@pbss_ultra_destroyer_reactor_power_3 = 480000
@pbss_ultra_destroyer_reactor_power_4 = 640000
@pbss_ultra_destroyer_reactor_power_5 = 860000
@pbss_ultra_destroyer_reactor_power_6 = 1100000
@pbss_ultra_cruiser_reactor_power_1 = 560000
@pbss_ultra_cruiser_reactor_power_2 = 720000
@pbss_ultra_cruiser_reactor_power_3 = 960000
@pbss_ultra_cruiser_reactor_power_4 = 1280000
@pbss_ultra_cruiser_reactor_power_5 = 1600000
@pbss_ultra_cruiser_reactor_power_6 = 2060000
@pbss_ultra_battleship_reactor_power_1 = 1100000
@pbss_ultra_battleship_reactor_power_2 = 1440000
@pbss_ultra_battleship_reactor_power_3 = 1920000
@pbss_ultra_battleship_reactor_power_4 = 2560000
@pbss_ultra_battleship_reactor_power_5 = 3200000
@pbss_ultra_battleship_reactor_power_6 = 4120000
@pbss_ultra_titan_reactor_power_1 = 2200000
@pbss_ultra_titan_reactor_power_2 = 2900000
@pbss_ultra_titan_reactor_power_3 = 3800000
@pbss_ultra_titan_reactor_power_4 = 5120000
@pbss_ultra_titan_reactor_power_5 = 6400000
@pbss_ultra_titan_reactor_power_6 = 8240000
@pbss_ultra_juggernaut_reactor_power_1 = 7700000
@pbss_ultra_juggernaut_reactor_power_2 = 10000000
@pbss_ultra_juggernaut_reactor_power_3 = 13000000
@pbss_ultra_juggernaut_reactor_power_4 = 16920000
@pbss_ultra_juggernaut_reactor_power_5 = 22000000
@pbss_ultra_juggernaut_reactor_power_6 = 28600000
@pbss_ultra_colossus_power = 20000000
@pbss_ultra_starbase_reactor_power_1 = 3750000
@pbss_ultra_starbase_reactor_power_2 = 5000000
@pbss_ultra_starbase_reactor_power_3 = 6500000
@pbss_ultra_starbase_reactor_power_4 = 8500000
@pbss_ultra_starbase_reactor_power_5 = 11000000
@pbss_ultra_starbase_reactor_power_6 = 14250000
@pbss_ultra_platform_reactor_power_1 = 400000
@pbss_ultra_platform_reactor_power_2 = 520000
@pbss_ultra_platform_reactor_power_3 = 680000
@pbss_ultra_platform_reactor_power_4 = 880000
@pbss_ultra_platform_reactor_power_5 = 1100000
@pbss_ultra_platform_reactor_power_6 = 1425000
#############
#	COST	#
#############
@pbss_ultra_corvette_reactor_cost_1 = 160
@pbss_ultra_corvette_reactor_cost_2 = 208
@pbss_ultra_corvette_reactor_cost_3 = 272
@pbss_ultra_corvette_reactor_cost_4 = 352
@pbss_ultra_corvette_reactor_cost_5 = 448
@pbss_ultra_corvette_reactor_cost_6 = 592
@pbss_ultra_destroyer_reactor_cost_1 = 320
@pbss_ultra_destroyer_reactor_cost_2 = 416
@pbss_ultra_destroyer_reactor_cost_3 = 544
@pbss_ultra_destroyer_reactor_cost_4 = 704
@pbss_ultra_destroyer_reactor_cost_5 = 896
@pbss_ultra_destroyer_reactor_cost_6 = 1184
@pbss_ultra_cruiser_reactor_cost_1 = 640
@pbss_ultra_cruiser_reactor_cost_2 = 832
@pbss_ultra_cruiser_reactor_cost_3 = 1088
@pbss_ultra_cruiser_reactor_cost_4 = 1408
@pbss_ultra_cruiser_reactor_cost_5 = 1792
@pbss_ultra_cruiser_reactor_cost_6 = 2368
@pbss_ultra_battleship_reactor_cost_1 = 1280
@pbss_ultra_battleship_reactor_cost_2 = 1664
@pbss_ultra_battleship_reactor_cost_3 = 2176
@pbss_ultra_battleship_reactor_cost_4 = 2816
@pbss_ultra_battleship_reactor_cost_5 = 3584
@pbss_ultra_battleship_reactor_cost_6 = 4736
@pbss_ultra_titan_reactor_cost_1 = 2560
@pbss_ultra_titan_reactor_cost_2 = 3328
@pbss_ultra_titan_reactor_cost_3 = 4352
@pbss_ultra_titan_reactor_cost_4 = 5632
@pbss_ultra_titan_reactor_cost_5 = 7168
@pbss_ultra_titan_reactor_cost_6 = 9472
@pbss_ultra_juggernaut_reactor_cost_1 = 8960
@pbss_ultra_juggernaut_reactor_cost_2 = 11680
@pbss_ultra_juggernaut_reactor_cost_3 = 15200
@pbss_ultra_juggernaut_reactor_cost_4 = 19520
@pbss_ultra_juggernaut_reactor_cost_5 = 25600
@pbss_ultra_juggernaut_reactor_cost_6 = 33280
@pbss_ultra_colossus_reactor_cost_1 = 0
@pbss_ultra_platform_reactor_cost_1 = 320
@pbss_ultra_platform_reactor_cost_2 = 416
@pbss_ultra_platform_reactor_cost_3 = 544
@pbss_ultra_platform_reactor_cost_4 = 704
@pbss_ultra_platform_reactor_cost_5 = 896
@pbss_ultra_platform_reactor_cost_6 = 1184
#############
#	POWER	#
#############
@pbss_ultimate_corvette_reactor_power_1 = 1500000
@pbss_ultimate_corvette_reactor_power_2 = 2000000
@pbss_ultimate_corvette_reactor_power_3 = 2600000
@pbss_ultimate_corvette_reactor_power_4 = 3400000
@pbss_ultimate_corvette_reactor_power_5 = 4400000
@pbss_ultimate_corvette_reactor_power_6 = 5700000
@pbss_ultimate_destroyer_reactor_power_1 = 2800000
@pbss_ultimate_destroyer_reactor_power_2 = 3600000
@pbss_ultimate_destroyer_reactor_power_3 = 4800000
@pbss_ultimate_destroyer_reactor_power_4 = 6400000
@pbss_ultimate_destroyer_reactor_power_5 = 8600000
@pbss_ultimate_destroyer_reactor_power_6 = 11000000
@pbss_ultimate_cruiser_reactor_power_1 = 5600000
@pbss_ultimate_cruiser_reactor_power_2 = 7200000
@pbss_ultimate_cruiser_reactor_power_3 = 9600000
@pbss_ultimate_cruiser_reactor_power_4 = 12800000
@pbss_ultimate_cruiser_reactor_power_5 = 16000000
@pbss_ultimate_cruiser_reactor_power_6 = 20600000
@pbss_ultimate_battleship_reactor_power_1 = 11000000
@pbss_ultimate_battleship_reactor_power_2 = 14400000
@pbss_ultimate_battleship_reactor_power_3 = 19200000
@pbss_ultimate_battleship_reactor_power_4 = 25600000
@pbss_ultimate_battleship_reactor_power_5 = 32000000
@pbss_ultimate_battleship_reactor_power_6 = 41200000
@pbss_ultimate_titan_reactor_power_1 = 22000000
@pbss_ultimate_titan_reactor_power_2 = 29000000
@pbss_ultimate_titan_reactor_power_3 = 38000000
@pbss_ultimate_titan_reactor_power_4 = 51200000
@pbss_ultimate_titan_reactor_power_5 = 64000000
@pbss_ultimate_titan_reactor_power_6 = 82400000
@pbss_ultimate_juggernaut_reactor_power_1 = 77000000
@pbss_ultimate_juggernaut_reactor_power_2 = 100000000
@pbss_ultimate_juggernaut_reactor_power_3 = 130000000
@pbss_ultimate_juggernaut_reactor_power_4 = 169200000
@pbss_ultimate_juggernaut_reactor_power_5 = 220000000
@pbss_ultimate_juggernaut_reactor_power_6 = 286000000
@pbss_ultimate_colossus_power = 200000000
@pbss_ultimate_starbase_reactor_power_1 = 37500000
@pbss_ultimate_starbase_reactor_power_2 = 50000000
@pbss_ultimate_starbase_reactor_power_3 = 65000000
@pbss_ultimate_starbase_reactor_power_4 = 85000000
@pbss_ultimate_starbase_reactor_power_5 = 110000000
@pbss_ultimate_starbase_reactor_power_6 = 142500000
@pbss_ultimate_platform_reactor_power_1 = 4000000
@pbss_ultimate_platform_reactor_power_2 = 5200000
@pbss_ultimate_platform_reactor_power_3 = 6800000
@pbss_ultimate_platform_reactor_power_4 = 8800000
@pbss_ultimate_platform_reactor_power_5 = 11000000
@pbss_ultimate_platform_reactor_power_6 = 14250000
#############
#	COST	#
#############
@pbss_ultimate_corvette_reactor_cost_1 = 320
@pbss_ultimate_corvette_reactor_cost_2 = 416
@pbss_ultimate_corvette_reactor_cost_3 = 544
@pbss_ultimate_corvette_reactor_cost_4 = 704
@pbss_ultimate_corvette_reactor_cost_5 = 896
@pbss_ultimate_corvette_reactor_cost_6 = 1184
@pbss_ultimate_destroyer_reactor_cost_1 = 640
@pbss_ultimate_destroyer_reactor_cost_2 = 832
@pbss_ultimate_destroyer_reactor_cost_3 = 1088
@pbss_ultimate_destroyer_reactor_cost_4 = 1408
@pbss_ultimate_destroyer_reactor_cost_5 = 1792
@pbss_ultimate_destroyer_reactor_cost_6 = 2368
@pbss_ultimate_cruiser_reactor_cost_1 = 1280
@pbss_ultimate_cruiser_reactor_cost_2 = 1664
@pbss_ultimate_cruiser_reactor_cost_3 = 2176
@pbss_ultimate_cruiser_reactor_cost_4 = 2816
@pbss_ultimate_cruiser_reactor_cost_5 = 3584
@pbss_ultimate_cruiser_reactor_cost_6 = 4736
@pbss_ultimate_battleship_reactor_cost_1 = 2560
@pbss_ultimate_battleship_reactor_cost_2 = 3328
@pbss_ultimate_battleship_reactor_cost_3 = 4352
@pbss_ultimate_battleship_reactor_cost_4 = 5632
@pbss_ultimate_battleship_reactor_cost_5 = 7168
@pbss_ultimate_battleship_reactor_cost_6 = 9472
@pbss_ultimate_titan_reactor_cost_1 = 5120
@pbss_ultimate_titan_reactor_cost_2 = 6656
@pbss_ultimate_titan_reactor_cost_3 = 8704
@pbss_ultimate_titan_reactor_cost_4 = 11264
@pbss_ultimate_titan_reactor_cost_5 = 14336
@pbss_ultimate_titan_reactor_cost_6 = 18944
@pbss_ultimate_juggernaut_reactor_cost_1 = 17920
@pbss_ultimate_juggernaut_reactor_cost_2 = 23360
@pbss_ultimate_juggernaut_reactor_cost_3 = 30400
@pbss_ultimate_juggernaut_reactor_cost_4 = 39040
@pbss_ultimate_juggernaut_reactor_cost_5 = 51200
@pbss_ultimate_juggernaut_reactor_cost_6 = 66560
@pbss_ultimate_colossus_reactor_cost_1 = 0
@pbss_ultimate_platform_reactor_cost_1 = 640
@pbss_ultimate_platform_reactor_cost_2 = 832
@pbss_ultimate_platform_reactor_cost_3 = 1088
@pbss_ultimate_platform_reactor_cost_4 = 1408
@pbss_ultimate_platform_reactor_cost_5 = 1792
@pbss_ultimate_platform_reactor_cost_6 = 2368
########################
# Common Fission Reactors
########################
utility_component_template = {
	key = "PBSS_CORVETTE_FISSION_REACTOR_COMMON"
	size = small
	icon = "GFX_ship_part_reactor_1"
	icon_frame = 1
	power = @pbss_common_corvette_reactor_power_1
	resources = {
		category = ship_components
		cost = {
			alloys = @pbss_common_corvette_reactor_cost_1
		}
		upkeep = {
			energy = 0.1
			alloys = 0.01
		}
	}
	prerequisites = {
		"tech_fission_power"
	}
	component_set = "power_core"
	potential = {
		ship_uses_corvette_reactors = yes
		from = {
			country_uses_bio_ships = no
			OR = {
				has_policy_flag = pbss_components_common
				has_policy_flag = pbss_components_all
			}
		}
	}
	show_tech_unlock_if = {
		country_uses_bio_ships = no
	}
	upgrades_to = "PBSS_CORVETTE_FUSION_REACTOR_COMMON"
	ai_weight = {
		weight = 0
	}
}

utility_component_template = {
	key = "PBSS_DESTROYER_FISSION_REACTOR_COMMON"
	size = small
	icon = "GFX_ship_part_reactor_1"
	icon_frame = 1
	power = @pbss_common_destroyer_reactor_power_1
	resources = {
		category = ship_components
		cost = {
			alloys = @pbss_common_destroyer_reactor_cost_1
		}
		upkeep = {
			energy = 0.2
			alloys = 0.02
		}
	}
	prerequisites = {
		"tech_fission_power"
	}
	component_set = "power_core"
	potential = {
		ship_uses_destroyer_reactors = yes
		from = {
			country_uses_bio_ships = no
			OR = {
				has_policy_flag = pbss_components_common
				has_policy_flag = pbss_components_all
			}
		}
	}
	show_tech_unlock_if = {
		country_uses_bio_ships = no
	}
	upgrades_to = "PBSS_DESTROYER_FUSION_REACTOR_COMMON"
	ai_weight = {
		weight = 0
	}
}

utility_component_template = {
	key = "PBSS_CRUISER_FISSION_REACTOR_COMMON"
	size = small
	icon = "GFX_ship_part_reactor_1"
	icon_frame = 1
	power = @pbss_common_cruiser_reactor_power_1
	resources = {
		category = ship_components
		cost = {
			alloys = @pbss_common_cruiser_reactor_cost_1
		}
		upkeep = {
			energy = 0.4
			alloys = 0.04
		}
	}
	prerequisites = {
		"tech_fission_power"
	}
	component_set = "power_core"
	potential = {
		ship_uses_cruiser_reactors = yes
		from = {
			country_uses_bio_ships = no
			OR = {
				has_policy_flag = pbss_components_common
				has_policy_flag = pbss_components_all
			}
		}
	}
	show_tech_unlock_if = {
		country_uses_bio_ships = no
	}
	upgrades_to = "PBSS_CRUISER_FUSION_REACTOR_COMMON"
	ai_weight = {
		weight = 0
	}
}

utility_component_template = {
	key = "PBSS_BATTLESHIP_FISSION_REACTOR_COMMON"
	size = small
	icon = "GFX_ship_part_reactor_1"
	icon_frame = 1
	power = @pbss_common_battleship_reactor_power_1
	resources = {
		category = ship_components
		cost = {
			alloys = @pbss_common_battleship_reactor_cost_1
		}
		upkeep = {
			energy = 0.8
			alloys = 0.08
		}
	}
	prerequisites = {
		"tech_fission_power"
	}
	component_set = "power_core"
	potential = {
		ship_uses_battleship_reactors = yes
		from = {
			country_uses_bio_ships = no
			OR = {
				has_policy_flag = pbss_components_common
				has_policy_flag = pbss_components_all
			}
		}
	}
	show_tech_unlock_if = {
		country_uses_bio_ships = no
	}
	upgrades_to = "PBSS_BATTLESHIP_FUSION_REACTOR_COMMON"
	ai_weight = {
		weight = 0
	}
}

utility_component_template = {
	key = "PBSS_TITAN_FISSION_REACTOR_COMMON"
	size = small
	icon = "GFX_ship_part_reactor_1"
	icon_frame = 1
	power = @pbss_common_titan_reactor_power_1
	resources = {
		category = ship_components
		cost = {
			alloys = @pbss_common_titan_reactor_cost_1
		}
		upkeep = {
			energy = 1.6
			alloys = 0.16
		}
	}
	prerequisites = {
